,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps
507,8,143,79,64,22.06,41,21,20,21.76,121520,55800,25480,13480,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,2430400.0,1116000.0,509600.0,269600.0
508,9,146,67,79,23.1,37,19,18,23.08,97512,41952,28392,12688,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1950240.0,839040.0,567840.0,253760.0
509,10,143,65,78,23.92,40,20,20,23.2,93096,41704,27912,12824,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1861920.0,834080.0,558240.0,256480.0
510,11,147,70,77,22.21,45,21,24,23.24,100576,47744,28248,12904,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,2011520.0,954880.0,564960.0,258080.0
511,12,148,69,79,23.31,43,19,24,23.19,88584,39944,25920,11064,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1771680.0,798880.0,518400.0,221280.0
512,13,143,68,75,23.41,40,20,20,23.1,90392,40400,26296,11400,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1807840.0,808000.0,525920.0,228000.0
513,14,145,71,74,23.08,43,18,25,23.95,93792,43192,29208,10232,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1875840.0,863840.0,584160.0,204640.0
514,15,142,74,68,22.7,49,19,30,24.37,98664,45904,37352,12864,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1973280.0,918080.0,747040.0,257280.0
515,16,140,71,69,23.32,49,19,30,23.9,102368,46400,34736,12128,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,2047360.0,928000.0,694720.0,242560.0
516,17,144,71,73,22.87,46,18,28,23.22,90432,40384,33032,11768,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1808640.0,807680.0,660640.0,235360.0
517,18,149,72,77,22.92,52,18,34,24.04,97576,42272,38192,11712,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1951520.0,845440.0,763840.0,234240.0
518,19,148,72,76,22.45,47,20,27,22.89,91032,41416,34856,12512,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1820640.0,828320.0,697120.0,250240.0
519,20,144,72,72,23.05,48,19,29,22.88,91816,40816,33520,11008,4,10000000,51,5,3750,10000000,1.7000000000000003e-05,10000000,1836320.0,816320.0,670400.0,220160.0
520,1,160,151,9,24.69,90,76,14,26.53,24784,23552,30928,26160,2,25000000,51,5,750,25000000,2.04e-05,20000000,495680.0,471040.0,618560.0,523200.0
521,2,160,148,12,23.05,89,77,12,24.75,22944,21416,28976,25040,2,25000000,51,5,750,25000000,2.04e-05,20000000,458880.0,428320.0,579520.0,500800.0
522,3,160,150,10,24.15,91,76,15,26.1,24904,23336,30768,25728,2,25000000,51,5,750,25000000,2.04e-05,20000000,498080.0,466720.0,615360.0,514560.0
523,4,160,148,12,24.05,92,77,15,25.89,24256,22488,30400,25648,2,25000000,51,5,750,25000000,2.04e-05,20000000,485120.0,449760.0,608000.0,512960.0
524,5,160,152,8,24.4,94,78,16,26.32,25104,23760,31600,26400,2,25000000,51,5,750,25000000,2.04e-05,20000000,502080.0,475200.0,632000.0,528000.0
525,6,160,150,10,23.8,89,78,11,25.7,24120,22568,29680,26144,2,25000000,51,5,750,25000000,2.04e-05,20000000,482400.0,451360.0,593600.0,522880.0
526,7,160,148,12,24.62,93,79,14,26.55,25672,23144,31824,27136,2,25000000,51,5,750,25000000,2.04e-05,20000000,513440.0,462880.0,636480.0,542720.0
527,8,160,148,12,23.8,89,79,10,25.65,24632,22248,29536,26400,2,25000000,51,5,750,25000000,2.04e-05,20000000,492640.0,444960.0,590720.0,528000.0
528,9,160,148,12,24.14,84,77,7,26.07,24920,22536,28224,25984,2,25000000,51,5,750,25000000,2.04e-05,20000000,498400.0,450720.0,564480.0,519680.0
529,10,160,148,12,24.05,88,78,10,25.84,25248,22864,29408,26160,2,25000000,51,5,750,25000000,2.04e-05,20000000,504960.0,457280.0,588160.0,523200.0
530,11,160,148,12,24.18,86,76,10,26.16,25016,23032,28416,25600,2,25000000,51,5,750,25000000,2.04e-05,20000000,500320.0,460640.0,568320.0,512000.0
531,12,160,151,9,24.55,88,76,12,26.22,25440,24088,29376,25632,2,25000000,51,5,750,25000000,2.04e-05,20000000,508800.0,481760.0,587520.0,512640.0
532,13,160,151,9,24.41,86,76,10,26.4,25176,23744,29168,25968,2,25000000,51,5,750,25000000,2.04e-05,20000000,503520.0,474880.0,583360.0,519360.0
533,14,160,151,9,24.49,92,77,15,26.38,26544,25144,30992,26192,2,25000000,51,5,750,25000000,2.04e-05,20000000,530880.0,502880.0,619840.0,523840.0
534,15,160,154,6,24.03,92,79,13,26.09,24816,23968,30864,26672,2,25000000,51,5,750,25000000,2.04e-05,20000000,496320.0,479360.0,617280.0,533440.0
535,16,160,154,6,24.42,92,75,17,26.3,25040,24272,30992,25488,2,25000000,51,5,750,25000000,2.04e-05,20000000,500800.0,485440.0,619840.0,509760.0
536,17,160,153,7,24.28,91,74,17,26.3,24576,23864,30512,25088,2,25000000,51,5,750,25000000,2.04e-05,20000000,491520.0,477280.0,610240.0,501760.0
537,18,160,153,7,23.87,90,77,13,25.84,23816,23176,30032,25744,2,25000000,51,5,750,25000000,2.04e-05,20000000,476320.0,463520.0,600640.0,514880.0
538,19,160,147,13,24.59,94,74,20,26.53,24792,22984,31440,25040,2,25000000,51,5,750,25000000,2.04e-05,20000000,495840.0,459680.0,628800.0,500800.0
539,20,160,147,13,24.64,91,76,15,26.45,24592,22880,30960,25968,2,25000000,51,5,750,25000000,2.04e-05,20000000,491840.0,457600.0,619200.0,519360.0
540,1,92,80,12,24.04,25,22,3,26.12,154656,135280,49704,43632,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3093120.0,2705600.0,994080.0,872640.0
541,2,94,80,14,23.91,23,22,1,25.96,158320,135288,45816,43792,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3166400.0,2705760.0,916320.0,875840.0
542,3,99,79,20,24.11,24,21,3,26.17,168872,134240,48544,42472,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3377440.0,2684800.0,970880.0,849440.0
543,4,101,79,22,24.66,25,22,3,26.52,178824,139184,50408,43952,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3576480.0,2783680.0,1008160.0,879040.0
544,5,99,78,21,24.7,23,22,1,26.65,174280,137120,43928,41776,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3485600.0,2742400.0,878560.0,835520.0
545,6,98,78,20,23.94,25,22,3,25.88,166144,131448,45992,39920,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3322880.0,2628960.0,919840.0,798400.0
546,7,98,73,25,24.8,24,20,4,26.67,166688,125640,46080,38016,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3333760.0,2512800.0,921600.0,760320.0
547,8,95,76,19,24.07,28,21,7,26.07,161688,128280,54752,41320,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3233760.0,2565600.0,1095040.0,826400.0
548,9,98,76,22,23.84,27,21,6,25.81,163824,126184,52152,39624,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3276480.0,2523680.0,1043040.0,792480.0
549,10,99,79,20,24.23,25,21,4,26.28,169256,134848,49096,40616,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3385120.0,2696960.0,981920.0,812320.0
550,11,101,77,24,24.6,24,21,3,26.58,173720,134616,47392,40936,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3474400.0,2692320.0,947840.0,818720.0
551,12,97,78,19,24.65,24,21,3,26.58,169824,136472,46240,39784,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3396480.0,2729440.0,924800.0,795680.0
552,13,96,79,17,24.06,28,22,6,26.14,161856,131296,54112,41584,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3237120.0,2625920.0,1082240.0,831680.0
553,14,94,78,16,24.18,25,21,4,26.12,159416,130528,49288,40808,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3188320.0,2610560.0,985760.0,816160.0
554,15,95,80,15,24.22,25,20,5,26.44,157408,133840,50312,39808,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3148160.0,2676800.0,1006240.0,796160.0
555,16,86,81,5,24.65,28,21,7,26.5,150504,140928,56096,41576,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3010080.0,2818560.0,1121920.0,831520.0
556,17,88,81,7,23.75,26,20,6,25.77,148824,135776,52080,39936,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,2976480.0,2715520.0,1041600.0,798720.0
557,18,87,81,6,23.83,24,20,4,25.92,149280,137616,48672,40192,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,2985600.0,2752320.0,973440.0,803840.0
558,19,87,78,9,24.54,25,21,4,26.52,152512,136576,49000,42024,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3050240.0,2731520.0,980000.0,840480.0
559,20,93,80,13,24.14,22,21,1,26.0,158104,136400,44464,42440,7,5000000,51,5,750,5000000,2.1500000000000004e-05,20000000,3162080.0,2728000.0,889280.0,848800.0
560,1,46,18,28,21.52,10,4,6,21.1,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
561,2,46,18,28,22.52,13,5,8,22.38,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
562,3,47,20,27,22.0,12,4,8,24.08,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
563,4,46,18,28,21.76,12,4,8,23.75,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
564,5,45,19,26,23.33,12,4,8,23.75,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
565,6,46,19,27,23.35,12,4,8,24.42,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
566,7,45,16,29,24.04,7,3,4,23.29,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
567,8,46,17,29,23.5,11,4,7,23.73,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
568,9,47,16,31,23.89,11,4,7,23.64,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
569,10,47,16,31,23.53,7,3,4,22.0,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
570,11,52,18,34,24.29,10,4,6,24.1,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
571,12,46,16,30,23.87,6,3,3,21.83,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
572,13,43,17,26,23.49,9,4,5,23.33,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
573,14,40,17,23,22.8,8,3,5,22.62,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
574,15,45,19,26,23.6,8,3,5,23.12,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
575,16,46,18,28,23.76,9,4,5,23.56,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
576,17,42,17,25,23.31,9,3,6,23.78,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
577,18,41,18,23,22.02,9,4,5,19.78,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
578,19,46,18,28,23.11,9,3,6,23.33,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
579,20,40,17,23,22.2,9,4,5,20.89,0,0,0,0,14,5000000,51,5,1600,5000000,9.4e-05,5000000,0.0,0.0,0.0,0.0
580,1,89,63,26,24.48,27,18,9,26.63,157576,108232,55160,37136,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3151520.0,2164640.0,1103200.0,742720.0
581,2,92,63,29,23.65,28,19,9,25.64,154112,102512,54368,36888,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3082240.0,2050240.0,1087360.0,737760.0
582,3,92,64,28,23.91,25,17,8,26.28,158080,104712,47008,33056,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3161600.0,2094240.0,940160.0,661120.0
583,4,92,64,28,24.37,27,18,9,26.41,161648,107096,53240,36592,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3232960.0,2141920.0,1064800.0,731840.0
584,5,91,62,29,24.12,26,19,7,26.31,154776,101824,51376,38488,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3095520.0,2036480.0,1027520.0,769760.0
585,6,92,65,27,24.04,25,18,7,26.2,156984,107888,47272,34640,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3139680.0,2157760.0,945440.0,692800.0
586,7,95,62,33,24.75,26,19,7,26.69,163608,106480,49168,37368,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3272160.0,2129600.0,983360.0,747360.0
587,8,97,63,34,24.32,23,19,4,26.22,165960,104848,46040,38904,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3319200.0,2096960.0,920800.0,778080.0
588,9,95,64,31,24.31,23,19,4,26.3,161768,106248,43704,38008,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3235360.0,2124960.0,874080.0,760160.0
589,10,97,65,32,24.59,19,18,1,26.47,165496,109168,35792,34728,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3309920.0,2183360.0,715840.0,694560.0
590,11,92,66,26,24.24,22,18,4,26.27,155184,110336,42896,35760,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3103680.0,2206720.0,857920.0,715200.0
591,12,89,64,25,24.08,23,19,4,26.13,143656,104936,44496,36976,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,2873120.0,2098720.0,889920.0,739520.0
592,13,88,65,23,23.68,23,19,4,25.96,144968,107192,43544,36664,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,2899360.0,2143840.0,870880.0,733280.0
593,14,91,66,25,24.57,22,19,3,26.64,159008,113192,46448,40376,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3180160.0,2263840.0,928960.0,807520.0
594,15,89,65,24,24.1,22,19,3,26.36,152592,106136,45680,39224,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3051840.0,2122720.0,913600.0,784480.0
595,16,88,61,27,23.82,25,19,6,25.64,147680,98176,49320,37176,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,2953600.0,1963520.0,986400.0,743520.0
596,17,95,64,31,24.22,22,16,6,26.09,157888,103192,45392,32864,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3157760.0,2063840.0,907840.0,657280.0
597,18,92,62,30,23.91,22,16,6,26.09,154296,99384,45424,33280,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3085920.0,1987680.0,908480.0,665600.0
598,19,90,62,28,24.62,27,18,9,26.52,155568,102392,55992,37008,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3111360.0,2047840.0,1119840.0,740160.0
599,20,93,63,30,24.81,28,17,11,26.79,160656,107328,55680,34024,7,1000000,51,5,800,1000000,5.9399999999999994e-05,5000000,3213120.0,2146560.0,1113600.0,680480.0
600,1,180,111,69,25.02,42,33,9,26.05,318776,194304,82352,64232,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3187760.0,1943040.0,823520.0,642320.0
601,2,189,111,78,24.98,44,36,8,26.0,334816,193360,85952,69248,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3348160.0,1933600.0,859520.0,692480.0
602,3,191,114,77,25.6,44,35,9,26.82,342800,203352,88000,68632,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3428000.0,2033520.0,880000.0,686320.0
603,4,180,113,67,25.22,47,31,16,26.23,319912,198176,94256,61104,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3199120.0,1981760.0,942560.0,611040.0
604,5,181,115,66,25.11,48,34,14,26.31,326256,204456,96864,67280,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3262560.0,2044560.0,968640.0,672800.0
605,6,190,118,72,25.22,46,35,11,26.22,336376,207640,87120,66072,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3363760.0,2076400.0,871200.0,660720.0
606,7,176,113,63,24.98,49,34,15,26.02,314200,199496,94752,63880,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3142000.0,1994960.0,947520.0,638800.0
607,8,184,115,69,25.19,53,35,18,26.21,322408,202288,107624,70168,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3224080.0,2022880.0,1076240.0,701680.0
608,9,175,115,60,25.15,53,33,20,26.32,307976,203904,106952,65192,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3079760.0,2039040.0,1069520.0,651920.0
609,10,172,115,57,24.93,53,34,19,25.87,304896,201472,106368,66120,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3048960.0,2014720.0,1063680.0,661200.0
610,11,181,113,68,24.9,49,32,17,25.94,310968,196280,99304,63616,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3109680.0,1962800.0,993040.0,636160.0
611,12,180,118,62,25.28,52,34,18,26.38,324432,209592,103872,65776,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3244320.0,2095920.0,1038720.0,657760.0
612,13,181,117,64,25.34,52,33,19,26.5,324504,208312,102400,63784,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3245040.0,2083120.0,1024000.0,637840.0
613,14,181,114,67,24.99,51,32,19,26.1,309928,196776,100656,63320,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3099280.0,1967760.0,1006560.0,633200.0
614,15,191,118,73,25.53,51,30,21,26.65,348336,211592,103192,61392,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3483360.0,2115920.0,1031920.0,613920.0
615,16,183,113,70,25.28,47,34,13,26.11,332536,200800,91320,65744,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3325360.0,2008000.0,913200.0,657440.0
616,17,190,116,74,25.3,49,34,15,26.41,347008,204824,97576,68368,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3470080.0,2048240.0,975760.0,683680.0
617,18,177,115,62,25.0,50,35,15,25.92,315824,202144,102480,71352,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3158240.0,2021440.0,1024800.0,713520.0
618,19,184,115,69,25.5,47,35,12,26.45,331368,204864,93048,70296,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3313680.0,2048640.0,930480.0,702960.0
619,20,187,113,74,25.75,41,35,6,26.61,341880,202096,83816,70904,7,5000000,51,10,1500,5000000,4.990000000000001e-05,2000000,3418800.0,2020960.0,838160.0,709040.0
620,1,160,122,38,19.92,85,66,19,21.67,21040,14920,23496,18344,2,25000000,51,5,1250,25000000,9.43e-05,10000000,420800.0,298400.0,469920.0,366880.0
621,2,160,122,38,19.17,85,65,20,21.8,20192,14544,23352,17488,2,25000000,51,5,1250,25000000,9.43e-05,10000000,403840.0,290880.0,467040.0,349760.0
622,3,159,127,32,19.88,87,65,22,21.74,21344,15784,23408,17616,2,25000000,51,5,1250,25000000,9.43e-05,10000000,426880.0,315680.0,468160.0,352320.0
623,4,160,125,35,19.48,87,66,21,21.67,21384,15544,23528,18304,2,25000000,51,5,1250,25000000,9.43e-05,10000000,427680.0,310880.0,470560.0,366080.0
624,5,159,125,34,19.32,83,63,20,20.73,21120,15848,21592,17152,2,25000000,51,5,1250,25000000,9.43e-05,10000000,422400.0,316960.0,431840.0,343040.0
625,6,160,125,35,19.49,87,66,21,21.36,20656,16096,23280,18360,2,25000000,51,5,1250,25000000,9.43e-05,10000000,413120.0,321920.0,465600.0,367200.0
626,7,160,126,34,19.61,86,66,20,22.06,20528,15928,24136,18928,2,25000000,51,5,1250,25000000,9.43e-05,10000000,410560.0,318560.0,482720.0,378560.0
627,8,160,128,32,19.26,85,64,21,21.75,19624,15360,23616,17776,2,25000000,51,5,1250,25000000,9.43e-05,10000000,392480.0,307200.0,472320.0,355520.0
628,9,160,132,28,19.55,89,65,24,21.66,20504,16592,24000,17504,2,25000000,51,5,1250,25000000,9.43e-05,10000000,410080.0,331840.0,480000.0,350080.0
629,10,160,131,29,19.17,82,64,18,21.09,19672,15976,22344,17224,2,25000000,51,5,1250,25000000,9.43e-05,10000000,393440.0,319520.0,446880.0,344480.0
630,11,160,130,30,19.19,86,65,21,21.56,19104,15504,24112,17984,2,25000000,51,5,1250,25000000,9.43e-05,10000000,382080.0,310080.0,482240.0,359680.0
631,12,160,128,32,20.23,83,64,19,22.17,21296,17200,23888,18096,2,25000000,51,5,1250,25000000,9.43e-05,10000000,425920.0,344000.0,477760.0,361920.0
632,13,160,134,26,18.99,83,66,17,21.19,20920,17904,22816,18200,2,25000000,51,5,1250,25000000,9.43e-05,10000000,418400.0,358080.0,456320.0,364000.0
633,14,160,132,28,19.37,86,66,20,21.48,22040,19040,23368,18472,2,25000000,51,5,1250,25000000,9.43e-05,10000000,440800.0,380800.0,467360.0,369440.0
634,15,160,129,31,19.04,84,66,18,20.48,20144,16520,22072,17696,2,25000000,51,5,1250,25000000,9.43e-05,10000000,402880.0,330400.0,441440.0,353920.0
635,16,160,127,33,19.74,90,67,23,21.43,20856,16576,23848,18064,2,25000000,51,5,1250,25000000,9.43e-05,10000000,417120.0,331520.0,476960.0,361280.0
636,17,160,124,36,19.79,89,65,24,21.91,21328,16760,23688,17976,2,25000000,51,5,1250,25000000,9.43e-05,10000000,426560.0,335200.0,473760.0,359520.0
637,18,160,120,40,19.4,83,65,18,21.06,19984,14752,22120,17976,2,25000000,51,5,1250,25000000,9.43e-05,10000000,399680.0,295040.0,442400.0,359520.0
638,19,160,119,41,20.22,87,66,21,21.26,21520,15032,23560,18160,2,25000000,51,5,1250,25000000,9.43e-05,10000000,430400.0,300640.0,471200.0,363200.0
639,20,160,119,41,19.81,82,65,17,21.63,21496,14472,22576,18320,2,25000000,51,5,1250,25000000,9.43e-05,10000000,429920.0,289440.0,451520.0,366400.0
640,1,160,140,20,24.26,87,73,14,26.08,23792,21112,29264,24592,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,475840.0,422240.0,585280.0,491840.0
641,2,160,143,17,24.06,85,72,13,25.85,23928,21552,28448,24208,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,478560.0,431040.0,568960.0,484160.0
642,3,160,143,17,24.55,88,71,17,26.55,25000,22648,30192,24528,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,500000.0,452960.0,603840.0,490560.0
643,4,160,144,16,24.66,91,72,19,26.58,25024,22808,30656,24480,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,500480.0,456160.0,613120.0,489600.0
644,5,160,146,14,24.28,90,69,21,26.18,26216,24432,30032,23168,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,524320.0,488640.0,600640.0,463360.0
645,6,160,146,14,24.38,89,70,19,26.33,25088,23176,29824,23520,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,501760.0,463520.0,596480.0,470400.0
646,7,160,146,14,24.51,91,67,24,26.41,24720,23080,30464,22704,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,494400.0,461600.0,609280.0,454080.0
647,8,160,151,9,24.36,95,71,24,26.33,25504,24256,31952,23920,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,510080.0,485120.0,639040.0,478400.0
648,9,160,147,13,24.46,95,70,25,26.41,25784,24056,32160,23904,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,515680.0,481120.0,643200.0,478080.0
649,10,160,147,13,24.02,94,72,22,25.87,25016,23344,31184,24224,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,500320.0,466880.0,623680.0,484480.0
650,11,160,144,16,24.0,90,72,18,25.91,23792,21600,30032,24240,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,475840.0,432000.0,600640.0,484800.0
651,12,160,145,15,24.48,85,69,16,26.2,24696,22624,28496,23216,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,493920.0,452480.0,569920.0,464320.0
652,13,160,149,11,24.42,88,69,19,26.36,26080,24192,29184,23120,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,521600.0,483840.0,583680.0,462400.0
653,14,160,150,10,24.85,90,70,20,26.78,26216,24472,30272,23872,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,524320.0,489440.0,605440.0,477440.0
654,15,160,146,14,24.43,86,66,20,26.56,25752,23304,29184,22624,2,1000000,51,5,960,1000000,9.199999999999998e-06,20000000,515040.0,466080.0,583680.0,452480.0
